_id,contract.country,viewDate,Movies.Viewing PCT,Movies.Details.Director.Name
ObjectId(5e13ce3a054a095daa7a4b72),Bangladesh,2016-01-09,100,Robert Rodriguez
ObjectId(5e13ce3a054a095daa7a4b73),Bangladesh,2016-01-23,98,Martin Brest
ObjectId(5e13ce3a054a095daa7a4b74),Bangladesh,2016-01-08,100,Elizabeth Banks
ObjectId(5e13ce3a054a095daa7a4b75),Bangladesh,2016-01-04,98,Hayao Miyazaki
ObjectId(5e13ce3a054a095daa7a4b76),Bangladesh,2016-01-04,100,Rupert Wyatt
ObjectId(5e13ce3a054a095daa7a4b77),Bangladesh,2016-01-26,100,Bo Zenga
ObjectId(5e13ce3a054a095daa7a4b78),Bangladesh,2016-01-20,98,David Dobkin
ObjectId(5e13ce3a054a095daa7a4b79),Bangladesh,2016-01-10,100,Ken Annakin
ObjectId(5e13ce3a054a095daa7a4b7a),Bangladesh,2016-01-15,1,Kenneth Branagh
ObjectId(5e13ce3a054a095daa7a4b7b),Bangladesh,2016-01-22,100,Robert Greenwald
ObjectId(5e13ce3a054a095daa7a4b7c),Bangladesh,2016-01-21,100,Rawson Marshall Thurber
ObjectId(5e13ce3a054a095daa7a4b7d),Tunisia,2016-01-13,99,Niels Arden Oplev
ObjectId(5e13ce3a054a095daa7a4b7e),Tunisia,2016-01-12,98,John McTiernan
ObjectId(5e13ce3a054a095daa7a4b7f),Tunisia,2016-01-10,2,Steve Trenbirth
ObjectId(5e13ce3a054a095daa7a4b80),Tunisia,2016-01-06,2,James Frawley
ObjectId(5e13ce3a054a095daa7a4b81),Tunisia,2016-01-10,99,K. King
ObjectId(5e13ce3a054a095daa7a4b82),Mauritius,2016-01-22,100,Alain Resnais
ObjectId(5e13ce3a054a095daa7a4b83),Iraq,2016-01-23,100,Mark L. Lester
ObjectId(5e13ce3a054a095daa7a4b84),Iraq,2016-01-08,98,Troy Nixey
ObjectId(5e13ce3a054a095daa7a4b85),Iraq,2016-01-24,1,Eric Eason
ObjectId(5e13ce3a054a095daa7a4b86),Iraq,2016-01-29,100,Garry Marshall
ObjectId(5e13ce3a054a095daa7a4b87),Iraq,2016-01-16,98,David Cronenberg
ObjectId(5e13ce3a054a095daa7a4b88),Guinea-Bissau,2016-01-08,98,Fred Zinnemann
ObjectId(5e13ce3a054a095daa7a4b89),Cocos (Keeling) Islands,2016-01-11,98,Peter Billingsley
ObjectId(5e13ce3a054a095daa7a4b8a),Cocos (Keeling) Islands,2016-01-12,98,Michael Anderson
ObjectId(5e13ce3a054a095daa7a4b8b),Cocos (Keeling) Islands,2016-01-18,3,Robert Iscove
ObjectId(5e13ce3a054a095daa7a4b8c),Cocos (Keeling) Islands,2016-01-09,100,Fatih Akin
ObjectId(5e13ce3a054a095daa7a4b8d),Cocos (Keeling) Islands,2016-01-30,98,Arie Posin
ObjectId(5e13ce3a054a095daa7a4b8e),Cocos (Keeling) Islands,2016-01-18,99,Mary Lambert
ObjectId(5e13ce3a054a095daa7a4b8f),Cocos (Keeling) Islands,2016-01-01,4,Scott Dow
ObjectId(5e13ce3a054a095daa7a4b90),Saint Pierre and Miquelon,2016-01-13,98,Stephen Daldry
ObjectId(5e13ce3a054a095daa7a4b91),Bouvet Island,2016-01-05,98,Michael Bay
ObjectId(5e13ce3a054a095daa7a4b92),Bouvet Island,2016-01-18,100,Brian Helgeland
ObjectId(5e13ce3a054a095daa7a4b93),Bouvet Island,2016-01-28,2,Ron Howard
ObjectId(5e13ce3a054a095daa7a4b94),Bouvet Island,2016-01-19,99,Cameron Crowe
ObjectId(5e13ce3a054a095daa7a4b95),Bouvet Island,2016-01-08,70,Peter Atencio
ObjectId(5e13ce3a054a095daa7a4b96),Bouvet Island,2016-01-12,1,Nicholas Stoller
ObjectId(5e13ce3a054a095daa7a4b97),Bouvet Island,2016-01-09,99,Sam Mendes
ObjectId(5e13ce3a054a095daa7a4b98),Bouvet Island,2016-01-29,100,U. Roberto Romano
ObjectId(5e13ce3a054a095daa7a4b99),Bouvet Island,2016-01-17,99,Nicholas Hytner
ObjectId(5e13ce3a054a095daa7a4b9a),Bouvet Island,2016-01-28,99,Michael Burke
ObjectId(5e13ce3a054a095daa7a4b9b),El Salvador,2016-01-24,98,Joe Johnston
ObjectId(5e13ce3a054a095daa7a4b9c),El Salvador,2016-01-28,100,John Sayles
ObjectId(5e13ce3a054a095daa7a4b9d),El Salvador,2016-01-09,99,Taylor Hackford
ObjectId(5e13ce3a054a095daa7a4b9e),United Kingdom,2016-01-21,98,Frank Marshall
ObjectId(5e13ce3a054a095daa7a4b9f),United Kingdom,2016-01-12,1,Timur Bekmambetov
ObjectId(5e13ce3a054a095daa7a4ba0),United Kingdom,2016-01-03,5,Rachel Perkins
ObjectId(5e13ce3a054a095daa7a4ba1),United Kingdom,2016-01-05,99,Kevin Smith
ObjectId(5e13ce3a054a095daa7a4ba2),United Kingdom,2016-01-22,98,Steven Spielberg
ObjectId(5e13ce3a054a095daa7a4ba3),United Kingdom,2016-01-24,98,Stacy Peralta
ObjectId(5e13ce3a054a095daa7a4ba4),United Kingdom,2016-01-14,98,Dan Gilroy
ObjectId(5e13ce3a054a095daa7a4ba5),United Kingdom,2016-01-07,98,Roland Emmerich
ObjectId(5e13ce3a054a095daa7a4ba6),United Kingdom,2016-01-10,5,Peter Chelsom
ObjectId(5e13ce3a054a095daa7a4ba7),United Kingdom,2016-01-17,98,Nancy Meyers
ObjectId(5e13ce3a054a095daa7a4ba8),Greece,2016-01-21,100,Joseph Kahn
ObjectId(5e13ce3a054a095daa7a4ba9),Greece,2016-01-30,98,Michael Tiddes
ObjectId(5e13ce3a054a095daa7a4baa),Greece,2016-01-25,98,Edward Burns
ObjectId(5e13ce3a054a095daa7a4bab),Greece,2016-01-18,98,George Lucas
ObjectId(5e13ce3a054a095daa7a4bac),Greece,2016-01-24,2,Andrew Leman
ObjectId(5e13ce3a054a095daa7a4bad),Nicaragua,2016-01-15,100,Mel Gibson
ObjectId(5e13ce3a054a095daa7a4bae),Vanuatu,2016-01-13,100,Adrian Lyne
ObjectId(5e13ce3a054a095daa7a4baf),Monaco,2016-01-14,24,Shane Acker
ObjectId(5e13ce3a054a095daa7a4bb0),Monaco,2016-01-10,4,Greg Mottola
ObjectId(5e13ce3a054a095daa7a4bb1),Monaco,2016-01-15,100,Mike Cahill
ObjectId(5e13ce3a054a095daa7a4bb2),Monaco,2016-01-05,98,Steve Oedekerk
ObjectId(5e13ce3a054a095daa7a4bb3),Monaco,2016-01-08,98,Ivan Engler
ObjectId(5e13ce3a054a095daa7a4bb4),Monaco,2016-01-17,99,Pierre Coffin
ObjectId(5e13ce3a054a095daa7a4bb5),Monaco,2016-01-02,98,Pierre Morel
ObjectId(5e13ce3a054a095daa7a4bb6),Monaco,2016-01-07,99,Mark Neveldine
ObjectId(5e13ce3a054a095daa7a4bb7),Monaco,2016-01-25,98,Paul Verhoeven
ObjectId(5e13ce3a054a095daa7a4bb8),Monaco,2016-01-06,98,Jesse Dylan
ObjectId(5e13ce3a054a095daa7a4bb9),Monaco,2016-01-10,99,Adam Rifkin
ObjectId(5e13ce3a054a095daa7a4bba),Monaco,2016-01-20,99,Robert Rodriguez
ObjectId(5e13ce3a054a095daa7a4bbb),Monaco,2016-01-21,99,Peyton Reed
ObjectId(5e13ce3a054a095daa7a4bbc),Monaco,2016-01-28,1,Ridley Scott
ObjectId(5e13ce3a054a095daa7a4bbd),Monaco,2016-01-27,100,Deepa Mehta
ObjectId(5e13ce3a054a095daa7a4bbe),Namibia,2016-01-10,99,Wych Kaosayananda
ObjectId(5e13ce3a054a095daa7a4bbf),Namibia,2016-01-04,98,George Tillman Jr.
ObjectId(5e13ce3a054a095daa7a4bc0),Namibia,2016-01-23,100,Dean Parisot
ObjectId(5e13ce3a054a095daa7a4bc1),Namibia,2016-01-17,100,Jonathan Jakubowicz
ObjectId(5e13ce3a054a095daa7a4bc2),Namibia,2016-01-01,99,Rohit Jugraj
ObjectId(5e13ce3a054a095daa7a4bc3),Namibia,2016-01-15,100,Timothy Bj�rklund
ObjectId(5e13ce3a054a095daa7a4bc4),Namibia,2016-01-24,99,Giuseppe Tornatore
ObjectId(5e13ce3a054a095daa7a4bc5),Namibia,2016-01-30,99,Jason Zada
ObjectId(5e13ce3a054a095daa7a4bc6),Namibia,2016-01-02,98,Wolfgang Petersen
ObjectId(5e13ce3a054a095daa7a4bc7),Namibia,2016-01-15,100,James Cameron
ObjectId(5e13ce3a054a095daa7a4bc8),Namibia,2016-01-21,100,Alfred Hitchcock
ObjectId(5e13ce3a054a095daa7a4bc9),Namibia,2016-01-23,98,Gabriela Tagliavini
ObjectId(5e13ce3a054a095daa7a4bca),Botswana,2016-01-09,100,James Gunn
ObjectId(5e13ce3a054a095daa7a4bcb),Egypt,2016-01-15,100,Stefan Ruzowitzky
ObjectId(5e13ce3a054a095daa7a4bcc),Egypt,2016-01-29,98,Werner Herzog
ObjectId(5e13ce3a054a095daa7a4bcd),Egypt,2016-01-16,3,Aaron Seltzer
ObjectId(5e13ce3a054a095daa7a4bce),Egypt,2016-01-19,12,Romesh Sharma
ObjectId(5e13ce3a054a095daa7a4bcf),Egypt,2016-01-21,98,
ObjectId(5e13ce3a054a095daa7a4bd0),Egypt,2016-01-22,2,Lars von Trier
ObjectId(5e13ce3a054a095daa7a4bd1),Egypt,2016-01-11,99,Ron Howard
ObjectId(5e13ce3a054a095daa7a4bd2),Egypt,2016-01-14,98,Jaume Balaguer�
ObjectId(5e13ce3a054a095daa7a4bd3),Egypt,2016-01-10,98,Jonathan Mostow
ObjectId(5e13ce3a054a095daa7a4bd4),Egypt,2016-01-04,5,David Anspaugh
ObjectId(5e13ce3a054a095daa7a4bd5),Egypt,2016-01-28,100,John McTiernan
ObjectId(5e13ce3a054a095daa7a4bd6),Egypt,2016-01-15,2,Bob Rafelson
ObjectId(5e13ce3a054a095daa7a4bd7),Egypt,2016-01-13,98,Wes Anderson
ObjectId(5e13ce3a054a095daa7a4bd8),Egypt,2016-01-18,99,Chris Paine
ObjectId(5e13ce3a054a095daa7a4bd9),Dominican Republic,2016-01-02,3,Tom Seidman
ObjectId(5e13ce3a054a095daa7a4bda),Mozambique,2016-01-23,2,Kief Davidson
ObjectId(5e13ce3a054a095daa7a4bdb),Mozambique,2016-01-03,100,Anthony Bell
ObjectId(5e13ce3a054a095daa7a4bdc),Mozambique,2016-01-07,98,Brian Koppelman
ObjectId(5e13ce3a054a095daa7a4bdd),Mozambique,2016-01-17,99,John Frankenheimer
ObjectId(5e13ce3a054a095daa7a4bde),Mozambique,2016-01-06,98,Michael Moore
ObjectId(5e13ce3a054a095daa7a4bdf),Mozambique,2016-01-04,99,Michael Ritchie
ObjectId(5e13ce3a054a095daa7a4be0),Mozambique,2016-01-31,2,Steve Trenbirth
ObjectId(5e13ce3a054a095daa7a4be1),Mozambique,2016-01-21,99,Dan O'Bannon
ObjectId(5e13ce3a054a095daa7a4be2),Mozambique,2016-01-25,98,Jason Reitman
ObjectId(5e13ce3a054a095daa7a4be3),Mozambique,2016-01-20,85,Peter Kosminsky
ObjectId(5e13ce3a054a095daa7a4be4),Philippines,2016-01-24,98,Eric Bross
ObjectId(5e13ce3a054a095daa7a4be5),Marshall Islands,2016-01-27,100,David Nixon
ObjectId(5e13ce3a054a095daa7a4be6),Marshall Islands,2016-01-16,100,David Twohy
ObjectId(5e13ce3a054a095daa7a4be7),Marshall Islands,2016-01-27,100,Masayuki Ochiai
ObjectId(5e13ce3a054a095daa7a4be8),Belgium,2016-01-14,98,William Dear
ObjectId(5e13ce3a054a095daa7a4be9),Bolivia,2016-01-25,98,Marc Abraham
ObjectId(5e13ce3a054a095daa7a4bea),Bolivia,2016-01-11,98,David Worth
ObjectId(5e13ce3a054a095daa7a4beb),Bolivia,2016-01-16,100,Jeffrey W. Byrd
ObjectId(5e13ce3a054a095daa7a4bec),Bolivia,2016-01-26,98,Rick Bieber
ObjectId(5e13ce3a054a095daa7a4bed),Bolivia,2016-01-21,100,Joel Schumacher
ObjectId(5e13ce3a054a095daa7a4bee),Bolivia,2016-01-17,99,Frank Darabont
ObjectId(5e13ce3a054a095daa7a4bef),Bosnia and Herzegovina,2016-01-26,99,Anton Corbijn
ObjectId(5e13ce3a054a095daa7a4bf0),Bosnia and Herzegovina,2016-01-24,100,Bobby Farrelly
ObjectId(5e13ce3a054a095daa7a4bf1),Bosnia and Herzegovina,2016-01-21,99,Nicole Holofcener
ObjectId(5e13ce3a054a095daa7a4bf2),Bosnia and Herzegovina,2016-01-16,99,Steve Carver
ObjectId(5e13ce3a054a095daa7a4bf3),Bosnia and Herzegovina,2016-01-07,100,Dustin Hoffman
ObjectId(5e13ce3a054a095daa7a4bf4),Bosnia and Herzegovina,2016-01-13,100,Spike Lee
ObjectId(5e13ce3a054a095daa7a4bf5),Bosnia and Herzegovina,2016-01-25,3,Al Franklin
ObjectId(5e13ce3a054a095daa7a4bf6),Bosnia and Herzegovina,2016-01-09,98,
ObjectId(5e13ce3a054a095daa7a4bf7),Lebanon,2016-01-24,99,Peter Segal
ObjectId(5e13ce3a054a095daa7a4bf8),Lebanon,2016-01-04,86,Adam Marcus
ObjectId(5e13ce3a054a095daa7a4bf9),Canada,2016-01-02,98,Joseph L. Mankiewicz
ObjectId(5e13ce3a054a095daa7a4bfa),Canada,2016-01-18,99,Isaac Florentine
ObjectId(5e13ce3a054a095daa7a4bfb),Canada,2016-01-27,98,Whit Stillman
ObjectId(5e13ce3a054a095daa7a4bfc),Canada,2016-01-14,2,Neill Blomkamp
ObjectId(5e13ce3a054a095daa7a4bfd),Canada,2016-01-18,99,Vondie Curtis-Hall
ObjectId(5e13ce3a054a095daa7a4bfe),Canada,2016-01-17,1,Victor Salva
ObjectId(5e13ce3a054a095daa7a4bff),Canada,2016-01-26,98,Ringo Lam
ObjectId(5e13ce3a054a095daa7a4c00),Canada,2016-01-28,1,David Zucker
ObjectId(5e13ce3a054a095daa7a4c01),Canada,2016-01-01,3,Kevin Reynolds
ObjectId(5e13ce3a054a095daa7a4c02),Canada,2016-01-18,76,Stephen Herek
ObjectId(5e13ce3a054a095daa7a4c03),Canada,2016-01-21,5,Woody Allen
ObjectId(5e13ce3a054a095daa7a4c04),Canada,2016-01-21,99,Sean Anders
ObjectId(5e13ce3a054a095daa7a4c05),Canada,2016-01-05,100,Tom Dey
ObjectId(5e13ce3a054a095daa7a4c06),Canada,2016-01-20,99,Bruce McCulloch
ObjectId(5e13ce3a054a095daa7a4c07),Canada,2016-01-25,99,Andrew Dominik
ObjectId(5e13ce3a054a095daa7a4c08),Canada,2016-01-04,100,Peter Hewitt
ObjectId(5e13ce3a054a095daa7a4c09),Canada,2016-01-05,1,Lance Rivera
ObjectId(5e13ce3a054a095daa7a4c0a),Canada,2016-01-05,2,Simon Wincer
ObjectId(5e13ce3a054a095daa7a4c0b),Canada,2016-01-05,40,Ethan Coen
ObjectId(5e13ce3a054a095daa7a4c0c),Canada,2016-01-17,98,Gregory Hoblit
ObjectId(5e13ce3a054a095daa7a4c0d),Liberia,2016-01-25,100,Piyush Dinker Pandya
ObjectId(5e13ce3a054a095daa7a4c0e),Liberia,2016-01-10,100,Kevin Smith
ObjectId(5e13ce3a054a095daa7a4c0f),Liberia,2016-01-21,99,Jared Hess
ObjectId(5e13ce3a054a095daa7a4c10),Liberia,2016-01-03,3,Hart Bochner
ObjectId(5e13ce3a054a095daa7a4c11),Liberia,2016-01-20,99,Steve James
ObjectId(5e13ce3a054a095daa7a4c12),Liberia,2016-01-19,98,Lee Tamahori
ObjectId(5e13ce3a054a095daa7a4c13),Liberia,2016-01-22,4,Lasse Hallstr�m
ObjectId(5e13ce3a054a095daa7a4c14),Liberia,2016-01-16,99,Jun Falkenstein
ObjectId(5e13ce3a054a095daa7a4c15),Liberia,2016-01-16,99,Anthony Hickox
ObjectId(5e13ce3a054a095daa7a4c16),Liberia,2016-01-17,100,Tom Vaughan
ObjectId(5e13ce3a054a095daa7a4c17),Jersey,2016-01-16,98,F. Gary Gray
ObjectId(5e13ce3a054a095daa7a4c18),Jersey,2016-01-14,100,Olivier Assayas
ObjectId(5e13ce3a054a095daa7a4c19),Jersey,2016-01-14,100,Ethan Coen
ObjectId(5e13ce3a054a095daa7a4c1a),Yemen,2016-01-21,99,Robert Kenner
ObjectId(5e13ce3a054a095daa7a4c1b),Yemen,2016-01-12,98,David S. Ward
ObjectId(5e13ce3a054a095daa7a4c1c),Yemen,2016-01-27,100,Tina Gordon Chism
ObjectId(5e13ce3a054a095daa7a4c1d),Yemen,2016-01-23,100,Clark Johnson
ObjectId(5e13ce3a054a095daa7a4c1e),Yemen,2016-01-17,100,Roland Emmerich
ObjectId(5e13ce3a054a095daa7a4c1f),Yemen,2016-01-04,99,David Fincher
ObjectId(5e13ce3a054a095daa7a4c20),Congo,2016-01-14,98,Ted Demme
ObjectId(5e13ce3a054a095daa7a4c21),Congo,2016-01-03,99,Tom Shadyac
ObjectId(5e13ce3a054a095daa7a4c22),Congo,2016-01-25,100,Steven Spielberg
ObjectId(5e13ce3a054a095daa7a4c23),Congo,2016-01-16,99,Michael Lembeck
ObjectId(5e13ce3a054a095daa7a4c24),Congo,2016-01-17,100,Shana Feste
ObjectId(5e13ce3a054a095daa7a4c25),Congo,2016-01-02,5,Zach Braff
ObjectId(5e13ce3a054a095daa7a4c26),Congo,2016-01-02,100,Michael Corrente
ObjectId(5e13ce3a054a095daa7a4c27),Congo,2016-01-26,1,Sofia Coppola
ObjectId(5e13ce3a054a095daa7a4c28),Congo,2016-01-05,100,Troy Duffy
ObjectId(5e13ce3a054a095daa7a4c29),Congo,2016-01-10,70,Les Mayfield
ObjectId(5e13ce3a054a095daa7a4c2a),Congo,2016-01-01,99,Sam Weisman
ObjectId(5e13ce3a054a095daa7a4c2b),Myanmar,2016-01-07,99,Richard Kelly
ObjectId(5e13ce3a054a095daa7a4c2c),Myanmar,2016-01-09,98,Ryan Murphy
ObjectId(5e13ce3a054a095daa7a4c2d),Myanmar,2016-01-08,99,Paul Mazursky
ObjectId(5e13ce3a054a095daa7a4c2e),Myanmar,2016-01-21,100,Sut Jhally
ObjectId(5e13ce3a054a095daa7a4c2f),Myanmar,2016-01-09,98,Jorge Blanco
ObjectId(5e13ce3a054a095daa7a4c30),Myanmar,2016-01-05,99,Luc Besson
ObjectId(5e13ce3a054a095daa7a4c31),Switzerland,2016-01-29,2,Alfred Hitchcock
ObjectId(5e13ce3a054a095daa7a4c32),Ethiopia,2016-01-06,3,Simon West
ObjectId(5e13ce3a054a095daa7a4c33),Nigeria,2016-01-18,100,Mike Leigh
ObjectId(5e13ce3a054a095daa7a4c34),Russian Federation,2016-01-23,100,Sylvio Tabet
ObjectId(5e13ce3a054a095daa7a4c35),Russian Federation,2016-01-26,98,Stanley Kubrick
ObjectId(5e13ce3a054a095daa7a4c36),Guinea,2016-01-13,99,Cameron Crowe
ObjectId(5e13ce3a054a095daa7a4c37),Guinea,2016-01-27,98,Emily Dell
ObjectId(5e13ce3a054a095daa7a4c38),Guinea,2016-01-14,100,Jon Lucas
ObjectId(5e13ce3a054a095daa7a4c39),Guinea,2016-01-18,4,Richard Brooks
ObjectId(5e13ce3a054a095daa7a4c3a),Guinea,2016-01-02,99,Kenneth Branagh
ObjectId(5e13ce3a054a095daa7a4c3b),Guinea,2016-01-14,73,John Gatins
ObjectId(5e13ce3a054a095daa7a4c3c),Guinea,2016-01-09,98,
ObjectId(5e13ce3a054a095daa7a4c3d),Guinea,2016-01-16,1,Adam Marcus
ObjectId(5e13ce3a054a095daa7a4c3e),Guinea,2016-01-17,99,Amy Holden Jones
ObjectId(5e13ce3a054a095daa7a4c3f),Guinea,2016-01-25,98,George Miller
ObjectId(5e13ce3a054a095daa7a4c40),Guinea,2016-01-05,98,Kenneth Lonergan
ObjectId(5e13ce3a054a095daa7a4c41),Guinea,2016-01-09,100,Simon Wells
ObjectId(5e13ce3a054a095daa7a4c42),Guinea,2016-01-10,99,Jeff Wadlow
ObjectId(5e13ce3a054a095daa7a4c43),Guinea,2016-01-17,1,Ekachai Uekrongtham
ObjectId(5e13ce3a054a095daa7a4c44),Guinea,2016-01-29,100,Grant Heslov
ObjectId(5e13ce3a054a095daa7a4c45),Spain,2016-01-14,99,Dinesh D'Souza
ObjectId(5e13ce3a054a095daa7a4c46),Spain,2016-01-28,98,Bill Condon
ObjectId(5e13ce3a054a095daa7a4c47),Spain,2016-01-31,4,Blaz Zavrsnik
ObjectId(5e13ce3a054a095daa7a4c48),Spain,2016-01-27,1,Steven Spielberg
ObjectId(5e13ce3a054a095daa7a4c49),Spain,2016-01-19,91,Vincent Gallo
ObjectId(5e13ce3a054a095daa7a4c4a),Spain,2016-01-19,100,Terrence Malick
ObjectId(5e13ce3a054a095daa7a4c4b),Spain,2016-01-08,98,Roger Nygard
ObjectId(5e13ce3a054a095daa7a4c4c),"Virgin Islands, U.S.",2016-01-06,5,Hao Ning
ObjectId(5e13ce3a054a095daa7a4c4d),"Virgin Islands, U.S.",2016-01-25,98,Jim Field Smith
ObjectId(5e13ce3a054a095daa7a4c4e),Peru,2016-01-12,1,Jon Cassar
ObjectId(5e13ce3a054a095daa7a4c4f),Peru,2016-01-20,100,Tony Gilroy
ObjectId(5e13ce3a054a095daa7a4c50),Peru,2016-01-17,4,Lasse Hallstr�m
ObjectId(5e13ce3a054a095daa7a4c51),Saint Vincent and the Grenadines,2016-01-18,98,Shari Springer Berman
ObjectId(5e13ce3a054a095daa7a4c52),Saint Vincent and the Grenadines,2016-01-09,1,Ivan Reitman
ObjectId(5e13ce3a054a095daa7a4c53),Saint Vincent and the Grenadines,2016-01-20,100,James Wong
ObjectId(5e13ce3a054a095daa7a4c54),Saint Vincent and the Grenadines,2016-01-18,99,Sanjay Rawal
ObjectId(5e13ce3a054a095daa7a4c55),Saint Vincent and the Grenadines,2016-01-30,100,Andrew Niccol
ObjectId(5e13ce3a054a095daa7a4c56),Saint Vincent and the Grenadines,2016-01-14,99,Quentin Tarantino
ObjectId(5e13ce3a054a095daa7a4c57),Saint Vincent and the Grenadines,2016-01-10,2,Peter Weir
ObjectId(5e13ce3a054a095daa7a4c58),Saint Vincent and the Grenadines,2016-01-16,100,Tim Blake Nelson
ObjectId(5e13ce3a054a095daa7a4c59),Saint Vincent and the Grenadines,2016-01-06,100,Lynn Shelton
ObjectId(5e13ce3a054a095daa7a4c5a),Armenia,2016-01-27,98,Wayne Wang
ObjectId(5e13ce3a054a095daa7a4c5b),Armenia,2016-01-20,98,Klaus Menzel
ObjectId(5e13ce3a054a095daa7a4c5c),Armenia,2016-01-15,1,Gary Winick
ObjectId(5e13ce3a054a095daa7a4c5d),Armenia,2016-01-08,2,D. Stevens
ObjectId(5e13ce3a054a095daa7a4c5e),Armenia,2016-01-17,98,Wes Ball
ObjectId(5e13ce3a054a095daa7a4c5f),Kuwait,2016-01-20,100,Greg Berlanti
ObjectId(5e13ce3a054a095daa7a4c60),Kuwait,2016-01-10,99,Joel Edgerton
ObjectId(5e13ce3a054a095daa7a4c61),Kuwait,2016-01-27,100,Ron Shelton
ObjectId(5e13ce3a054a095daa7a4c62),Niue,2016-01-02,100,J.C. Chandor
ObjectId(5e13ce3a054a095daa7a4c63),Niue,2016-01-23,100,Terry Zwigoff
ObjectId(5e13ce3a054a095daa7a4c64),Niue,2016-01-12,98,John Schultz
ObjectId(5e13ce3a054a095daa7a4c65),Niue,2016-01-21,100,Craig Gillespie
ObjectId(5e13ce3a054a095daa7a4c66),Niue,2016-01-25,98,Des McAnuff
ObjectId(5e13ce3a054a095daa7a4c67),Bulgaria,2016-01-20,2,Sharon Greytak
ObjectId(5e13ce3a054a095daa7a4c68),Bulgaria,2016-01-21,1,Adam Shankman
ObjectId(5e13ce3a054a095daa7a4c69),Bulgaria,2016-01-08,100,Jon Turteltaub
ObjectId(5e13ce3a054a095daa7a4c6a),Bulgaria,2016-01-31,1,Zack Snyder
ObjectId(5e13ce3a054a095daa7a4c6b),Bulgaria,2016-01-14,98,Adam Jay Epstein
ObjectId(5e13ce3a054a095daa7a4c6c),Bulgaria,2016-01-24,3,Andy Fickman
ObjectId(5e13ce3a054a095daa7a4c6d),Bulgaria,2016-01-04,100,Frederik Du Chau
ObjectId(5e13ce3a054a095daa7a4c6e),Bulgaria,2016-01-04,98,Marco Kreuzpaintner
ObjectId(5e13ce3a054a095daa7a4c6f),Bulgaria,2016-01-21,2,Nate Parker
ObjectId(5e13ce3a054a095daa7a4c70),Bulgaria,2016-01-16,99,Mike Leigh
ObjectId(5e13ce3a054a095daa7a4c71),Anguilla,2016-01-14,98,David Koepp
ObjectId(5e13ce3a054a095daa7a4c72),Anguilla,2016-01-13,99,Sergey Bodrov
ObjectId(5e13ce3a054a095daa7a4c73),Anguilla,2016-01-28,100,Wolfgang Petersen
ObjectId(5e13ce3a054a095daa7a4c74),Anguilla,2016-01-28,100,Joe Wright
ObjectId(5e13ce3a054a095daa7a4c75),Anguilla,2016-01-13,100,Woody Allen
ObjectId(5e13ce3a054a095daa7a4c76),Anguilla,2016-01-18,98,Greg Berlanti
ObjectId(5e13ce3a054a095daa7a4c77),Anguilla,2016-01-29,99,Rian Johnson
ObjectId(5e13ce3a054a095daa7a4c78),Anguilla,2016-01-11,100,Kevin Costner
ObjectId(5e13ce3a054a095daa7a4c79),Gabon,2016-01-27,98,John Wells
ObjectId(5e13ce3a054a095daa7a4c7a),Gabon,2016-01-13,99,Paul Bartel
ObjectId(5e13ce3a054a095daa7a4c7b),Gabon,2016-01-06,1,Cameron Crowe
ObjectId(5e13ce3a054a095daa7a4c7c),Gabon,2016-01-03,99,Tom Shadyac
ObjectId(5e13ce3a054a095daa7a4c7d),Gabon,2016-01-02,1,James Wan
ObjectId(5e13ce3a054a095daa7a4c7e),Gabon,2016-01-19,100,George Jackson
ObjectId(5e13ce3a054a095daa7a4c7f),Gabon,2016-01-04,98,Neil Burger
ObjectId(5e13ce3a054a095daa7a4c80),Gabon,2016-01-27,100,Barbet Schroeder
ObjectId(5e13ce3a054a095daa7a4c81),Gabon,2016-01-24,99,Martin Scorsese
ObjectId(5e13ce3a054a095daa7a4c82),Gabon,2016-01-17,99,Kevin Macdonald
ObjectId(5e13ce3a054a095daa7a4c83),Gabon,2016-01-27,100,Francis Ford Coppola
ObjectId(5e13ce3a054a095daa7a4c84),Gabon,2016-01-15,100,Jane Clark
ObjectId(5e13ce3a054a095daa7a4c85),Gabon,2016-01-09,98,John McNaughton
ObjectId(5e13ce3a054a095daa7a4c86),Gabon,2016-01-08,98,Chris Stokes
ObjectId(5e13ce3a054a095daa7a4c87),Swaziland,2016-01-07,100,Kevin Brodie
ObjectId(5e13ce3a054a095daa7a4c88),Swaziland,2016-01-02,98,Stephan Elliott
ObjectId(5e13ce3a054a095daa7a4c89),Swaziland,2016-01-23,98,Neil Jordan
ObjectId(5e13ce3a054a095daa7a4c8a),Swaziland,2016-01-09,4,Steve Carver
ObjectId(5e13ce3a054a095daa7a4c8b),Swaziland,2016-01-24,98,John Moore
ObjectId(5e13ce3a054a095daa7a4c8c),Swaziland,2016-01-04,99,Robert Ben Garant
ObjectId(5e13ce3a054a095daa7a4c8d),Swaziland,2016-01-15,98,Malcolm D. Lee
ObjectId(5e13ce3a054a095daa7a4c8e),Swaziland,2016-01-19,99,Josh Boone
ObjectId(5e13ce3a054a095daa7a4c8f),Swaziland,2016-01-25,98,C. Fraser Press
ObjectId(5e13ce3a054a095daa7a4c90),Swaziland,2016-01-18,100,Len Wiseman
ObjectId(5e13ce3a054a095daa7a4c91),Bosnia and Herzegovina,2016-01-14,98,Thomas Bezucha
